IdCFC;Placa;AnoFabricação;Categoria;PessoasComDeficiência;CodMarca;Marca
0002050101;GGN5093;2017;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0002050101;GGQ5762;2017;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0002050101;GIM7485;2016;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0002050101;GIZ4859;2017;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0002050101;QNY3I23;2018;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0002050101;QUN5A03;2019;B - Carro;Não;151261;VW/GOL 1.0L MC4
0009970122;BCC3791;2018;B - Carro;Não;114890;TOYOTA/ETIOS HB X STD MT
0009970122;FCW1926;2015;B - Carro;Não;155721;HYUNDAI/HB20S 1.6A PREM
0009970122;GAK1C58;2018;B - Carro;Não;114890;TOYOTA/ETIOS HB X STD MT
0009970122;RAG3E65;2019;B - Carro;Não;114893;TOYOTA/ETIOS HB X VSC MT
0000040577;BWT9366;2019;B - Carro;Não;151262;VW/GOL 1.6L AF5
0000040577;EGI8334;2012;B - Carro;Não;115790;VW/NOVO GOL 1.0
0000040577;FCG9J05;2022;B - Carro;Não;100324;VW/GOL MPI
0000040577;GAG9955;2017;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0000040577;GFL5D19;2020;B - Carro;Não;179203;VW/GOL 1.6L MB5
0000070577;BZL4200;2018;B - Carro;Não;177707;FIAT/ARGO 1.0
0000070577;GCR2264;2017;B - Carro;Não;102650;FIAT/MOBI WAY
0000070577;GDW9377;2018;B - Carro;Não;102650;FIAT/MOBI WAY
0000220577;FDB3J99;2014;B - Carro;Não;152449;FIAT/PALIO FIRE
0000220577;FXM2F32;2017;B - Carro;Não;102660;FIAT/UNO WAY 1.3 E
0000280577;EGI8336;2012;B - Carro;Não;115790;VW/NOVO GOL 1.0
0000280577;EGI8384;2013;B - Carro;Não;115796;VW/NOVO GOL 1.0 TRACK
0021341116;EGI8940;2011;B - Carro;Não;152477;FIAT/PALIO FIRE ECONOMY
0021341116;EOB1140;2013;B - Carro;Não;152477;FIAT/PALIO FIRE ECONOMY
0021341116;GFN3E45;2017;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0001660045;BWW3E08;2019;B - Carro;Não;102651;FIAT/MOBI EASY
0001660045;DMN7469;2012;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0001660045;DMN7750;2012;B - Carro;Não;152491;FIAT/PALIO ATTRACTIV 1.0
0001660045;FGL3A70;2013;B - Carro;Não;152491;FIAT/PALIO ATTRACTIV 1.0
0001660045;FGL3060;2013;B - Carro;Não;152491;FIAT/PALIO ATTRACTIV 1.0
0001660045;FXB1228;2015;B - Carro;Não;152449;FIAT/PALIO FIRE
0001660045;GBK4604;2015;B - Carro;Não;164003;I/RENAULT CLIO EXP1016VH
0001660045;PYU7988;2016;B - Carro;Não;102652;FIAT/MOBI LIKE
0001660045;RFG8D85;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0000700045;DMN5698;2012;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000700045;FGL2980;2013;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000700045;FUN5B84;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000370045;EJZ3060;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000370045;EMA1B27;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000370045;FVJ6J86;2020;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000370045;FZA3334;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001840045;DEM4029;2018;B - Carro;Não;102651;FIAT/MOBI EASY
0001840045;DGY9853;2019;B - Carro;Não;102651;FIAT/MOBI EASY
0001840045;DKH0150;2018;B - Carro;Não;102651;FIAT/MOBI EASY
0006101018;AWY5G12;2013;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0006101018;CFN9950;2019;B - Carro;Não;104695;CHEV/ONIX JOY
0006101018;EYI2175;2011;B - Carro;Não;167005;RENAULT/SANDERO STEPWAY
0006101018;FXS5H88;2020;B - Carro;Não;104696;CHEV/ONIX JOY BLACK
0000220045;DMN7457;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000220045;FHO1868;2015;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000220045;FNT8221;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001720045;CGO0134;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001720045;DUC4H29;2021;B - Carro;Não;104696;CHEV/ONIX JOY BLACK
0001720045;EZC8282;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001720045;FPQ4D73;2022;B - Carro;Não;155769;HYUNDAI/HB20 10M VISION
0001720045;FZW3588;2018;B - Carro;Não;220252;CHEVROLET/MONTANA LS2
0001720045;GFB1148;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0021311116;EOF0I98;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0021311116;FZL2E08;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0021311116;GBS0J58;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0021311116;GDY7G18;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0001300045;EUB9G30;2019;B - Carro;Não;102652;FIAT/MOBI LIKE
0001300045;FUC1930;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0001300045;FYE0717;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001300045;GHL6E72;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000281081;FBW3379;2012;B - Carro;Não;159924;FORD/FIESTA SEDAN FLEX
0000281081;QMR4916;2017;B - Carro;Não;102667;FIAT/UNO DRIVE 1.0
0000311081;ERL4H16;2019;B - Carro;Não;151254;VW/UP TAKE MCV
0000311081;GDK8A77;2020;B - Carro;Não;155754;HYUNDAI/HB20 16A VISION
0000311081;GJD5E87;2019;B - Carro;Não;163117;VW/UP MPI MC
0000341081;EGI0878;2012;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0000341081;ENZ4F12;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000341081;FTB3990;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000341081;GHN4546;2017;B - Carro;Não;102663;FIAT/MOBI DRIVE
0000371081;EHF6A27;2018;B - Carro;Não;102652;FIAT/MOBI LIKE
0000371081;FZG5648;2014;B - Carro;Não;151222;VW/UP MOVE MA
0000371081;PCT2E63;2016;B - Carro;Não;151222;VW/UP MOVE MA
0000100507;BYJ4669;2019;B - Carro;Não;102649;FIAT/UNO ATTRACTIVE 1.0
0000100507;FIO5250;2015;B - Carro;Não;152491;FIAT/PALIO ATTRACTIV 1.0
0000100507;FQU2579;2014;B - Carro;Não;152449;FIAT/PALIO FIRE
0000131081;GCC2A56;2018;B - Carro;Não;102652;FIAT/MOBI LIKE
0000131081;QOA2C28;2018;B - Carro;Não;102663;FIAT/MOBI DRIVE
0000101074;FCX4462;2016;B - Carro;Não;151225;VW/UP TAKE MA
0000101074;FTD4715;2017;B - Carro;Não;151254;VW/UP TAKE MCV
0000101074;FYS4794;2017;B - Carro;Não;151254;VW/UP TAKE MCV
0000101074;FYU8643;2016;B - Carro;Não;151225;VW/UP TAKE MA
0000101074;GAZ5864;2017;B - Carro;Não;151254;VW/UP TAKE MCV
0000101074;GBA0J89;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000101074;GBG2F08;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000101074;GDY4595;2017;B - Carro;Não;153322;FORD/KA SE 1.0 HA B
0000401081;EGI5568;2012;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000401081;GCH4C61;2018;B - Carro;Não;102651;FIAT/MOBI EASY
0000401081;GEE7E19;2017;B - Carro;Não;102651;FIAT/MOBI EASY
0000431081;FCI8418;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000431081;FWI8709;2015;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000491081;AYE9714;2014;B - Carro;Não;151222;VW/UP MOVE MA
0000491081;AYF0B46;2014;B - Carro;Não;151222;VW/UP MOVE MA
0000491081;BAO9239;2015;B - Carro;Não;204178;JEEP/RENEGADE SPORT AT
0000491081;PYN6C01;2016;B - Carro;Não;146793;HYUNDAI/HB20 1.0M COMFOR
0000491081;QOM2A35;2018;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000521081;EGI0997;2013;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000521081;ELZ7664;2013;B - Carro;Não;114830;TOYOTA/COROLLA GLI FLEX
0000521081;FMD7J16;2015;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000521081;FPI5817;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000521081;FTY2I56;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000581081;FBO4062;2012;B - Carro;Não;115744;VW/GOL 1.0
0000581081;QNU6212;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001481081;FFG9185;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0001481081;FSP4278;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0001481081;FVG5539;2014;B - Carro;Não;149573;CHEVROLET/ONIX 1.4MT LT
0001481081;RFQ3B06;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0001481081;RFR7B89;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0001570507;DMP0680;2019;B - Carro;Não;151261;VW/GOL 1.0L MC4
0001570507;EDI1G76;2021;B - Carro;Não;151261;VW/GOL 1.0L MC4
0000880507;EOO2I15;2019;B - Carro;Não;102652;FIAT/MOBI LIKE
0000880507;FMU0090;2013;B - Carro;Não;115786;VW/GOL 1.0 ECOMOTION GIV
0000880507;GEV1870;2016;B - Carro;Não;152491;FIAT/PALIO ATTRACTIV 1.0
0000041074;ENN3D41;2021;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000041074;GGM1B27;2020;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0001031081;FOK4722;2014;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0001031081;FOK4723;2014;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0001031081;FVR6979;2015;B - Carro;Não;154851;VW/GOL TL MB
0001031081;GDH3F45;2018;B - Carro;Não;151254;VW/UP TAKE MCV
0001061081;FTQ0447;2014;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0001061081;GEZ7570;2016;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0001061081;GJC5820;2016;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000971081;EGI0654;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000971081;FKO1B79;2016;B - Carro;Não;152449;FIAT/PALIO FIRE
0000971081;FSZ6604;2014;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000971081;PZF4G07;2017;B - Carro;Não;102661;FIAT/UNO ATTRACTIVE 1.0E
0000971081;QLC6A15;2016;B - Carro;Não;152449;FIAT/PALIO FIRE
0001121081;EGI5579;2011;B - Carro;Não;102636;FIAT/UNO WAY 1.0
0001121081;EWU8777;2019;B - Carro;Não;151254;VW/UP TAKE MCV
0001121081;FFC4090;2015;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000070164;EHE4454;2013;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000070164;FLT0887;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000070164;GHY3891;2016;B - Carro;Não;149582;CHEVROLET/ONIX 1.4AT LTZ
0003070101;FSY1259;2014;B - Carro;Não;154847;VW/GOL CITY MB
0003070101;FZF1367;2017;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0000791081;FHY2266;2016;B - Carro;Não;151254;VW/UP TAKE MCV
0000791081;FIH3888;2014;B - Carro;Não;151225;VW/UP TAKE MA
0001241081;FMR8I68;2017;B - Carro;Não;102659;FIAT/UNO WAY 1.0 E
0001241081;FXL3C41;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0001241081;FZU2893;2015;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0001241081;GCR4522;2015;B - Carro;Não;102636;FIAT/UNO WAY 1.0
0001241081;KXK6G70;2015;B - Carro;Não;146793;HYUNDAI/HB20 1.0M COMFOR
0001241081;PWV7214;2015;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0001241081;PWV9221;2015;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0001241081;PZC2437;2017;B - Carro;Não;152449;FIAT/PALIO FIRE
0001241081;QNA9J53;2017;B - Carro;Não;146793;HYUNDAI/HB20 1.0M COMFOR
0001241081;QPB6A92;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000072019;EBU7330;2018;B - Carro;Não;146791;HYUNDAI/HB20 1.0M UNIQUE
0000072019;GGK5F48;2020;B - Carro;Não;153334;FORD/KA SE 1.0 HA C
0000072019;GJO7474;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000010787;FUM4787;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000010787;FYR5835;2015;B - Carro;Não;154872;VW/GOL SPECIAL MB
0000040787;BRH3377;2017;B - Carro;Não;151248;VW/UP MOVE SCV
0000040787;FUS7I03;2019;B - Carro;Não;102652;FIAT/MOBI LIKE
0000040787;GGZ7227;2016;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0000041942;EUI2910;2018;B - Carro;Não;164059;RENAULT/KWID LIFE 10MT
0000041942;FYF0G45;2020;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000280171;EGI6985;2012;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000280171;EGI6993;2012;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000280171;FGX3552;2013;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000280171;FTO1373;2014;B - Carro;Não;151222;VW/UP MOVE MA
0000070892;EHE5780;2013;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0000070892;FRV7640;2014;B - Carro;Não;115790;VW/NOVO GOL 1.0
0000070892;FZU6F47;2022;B - Carro;Não;100324;VW/GOL MPI
0000100892;EHE5767;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000100892;EHE5777;2013;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000130892;ERL4J22;2022;B - Carro;Não;104738;CHEV/ONIX 10MT LT1
0000130892;FSG4320;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000130892;FSP4090;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000070948;CPV8996;2011;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000070948;DGY8H82;2019;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000070948;EHE7376;2013;B - Carro;Não;102632;FIAT/UNO MILLE WAY ECON
0000070948;FVR3900;2014;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000042236;DKI2499;2013;B - Carro;Não;146786;HYUNDAI/HB20 1.0M 1.0 M
0000042236;DKI2506;2014;B - Carro;Não;160623;VW/FOX 1.0 GII
0000042236;EMU7E58;2021;B - Carro;Não;177700;FIAT/ARGO DRIVE 1.0
0000042236;FSG3218;2017;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0000042236;GEZ5F17;2022;B - Carro;Não;100324;VW/GOL MPI
0000760087;CDX6155;2018;B - Carro;Não;163113;VW/FOX CONNECT MB
0000760087;FED8610;2013;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0000760087;FSE4770;2014;B - Carro;Não;115794;VW/NOVO GOL 1.6 CITY
0000431669;CPT1670;2018;B - Carro;Não;153334;FORD/KA SE 1.0 HA C
0000431669;ECU7840;2018;B - Carro;Não;153334;FORD/KA SE 1.0 HA C
0000102075;FUN7J95;2018;B - Carro;Não;203487;VW/NOVA SAVEIRO RB MBVS
0000102075;FWQ2B82;2018;B - Carro;Não;102652;FIAT/MOBI LIKE
0000102075;GGD6088;2017;B - Carro;Não;102652;FIAT/MOBI LIKE
0000040388;FIZ8889;2013;B - Carro;Não;160625;VW/FOX 1.6 GII
0000040388;FPO7448;2015;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000040388;FVY2219;2015;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000040388;GCD2C68;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000040388;GIQ4G04;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000010388;DKI2058;2011;B - Carro;Não;115744;VW/GOL 1.0
0000010388;DKI2069;2013;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0000010388;FFQ3468;2012;B - Carro;Não;115795;VW/NOVO GOL 1.0 CITY
0000010388;FQA9640;2014;B - Carro;Não;154847;VW/GOL CITY MB
0000310171;DMF0445;2019;B - Carro;Não;153334;FORD/KA SE 1.0 HA C
0000310171;FFC6298;2018;B - Carro;Não;153334;FORD/KA SE 1.0 HA C
0000070402;FCD5J46;2021;B - Carro;Não;104735;CHEV/ONIX 10MT HB
0000070402;FRU3381;2015;B - Carro;Não;153317;FORD/KA SE 1.5 HA
0000070402;FVQ0F93;2021;B - Carro;Não;104735;CHEV/ONIX 10MT HB
0000070402;FYS8290;2015;B - Carro;Não;153317;FORD/KA SE 1.5 HA
0000071144;EFZ0239;2013;B - Carro;Não;152477;FIAT/PALIO FIRE ECONOMY
0000071144;FJD4412;2013;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000071144;FOK2H52;2022;B - Carro;Não;102652;FIAT/MOBI LIKE
0000071144;GEY9D35;2022;B - Carro;Não;102652;FIAT/MOBI LIKE
0000520507;ESN4141;2014;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
0000520507;GFL0868;2017;B - Carro;Não;146793;HYUNDAI/HB20 1.0M COMFOR
0000520507;GHA6038;2016;B - Carro;Não;151225;VW/UP TAKE MA
0000310031;CUZ0G00;2020;B - Carro;Não;177707;FIAT/ARGO 1.0
0000310031;EGX9000;2017;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000310031;EOB1830;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000310031;EOX2790;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000310031;RFQ3D70;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0000011585;EOX7I28;2020;B - Carro;Não;102652;FIAT/MOBI LIKE
0000011585;GJT3717;2017;B - Carro;Não;102663;FIAT/MOBI DRIVE
0000400171;EFV3097;2019;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000400171;ESP4947;2019;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000400171;FVP0487;2016;B - Carro;Não;151254;VW/UP TAKE MCV
0000400171;FXL5817;2018;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000400171;GIU6867;2019;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000010885;FVS1419;2017;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000010885;GDH3459;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0002500101;CRC3J18;2019;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0002500101;DLR3130;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0002500101;EDJ8F87;2022;B - Carro;Não;102652;FIAT/MOBI LIKE
0002500101;FLG1569;2018;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0002500101;FUM3F07;2017;B - Carro;Sim;153743;HONDA/FIT LX CVT
0002500101;GAW1G27;2021;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0002500101;GDV3418;2017;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0002500101;ONS3962;2014;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0002500101;QUY1H78;2019;B - Carro;Não;104695;CHEV/ONIX JOY
0002500101;QWU0I13;2019;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0002500101;QXQ3C17;2020;B - Carro;Não;177700;FIAT/ARGO DRIVE 1.0
0000071592;FZC7H07;2020;B - Carro;Não;102649;FIAT/UNO ATTRACTIVE 1.0
0000071592;GEG0H84;2022;B - Carro;Não;100324;VW/GOL MPI
0000071592;GIS4G85;2022;B - Carro;Não;100324;VW/GOL MPI
0000131382;BZL9J87;2018;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000131382;DMN2770;2012;B - Carro;Não;115744;VW/GOL 1.0
0000131382;GDA8692;2017;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000671676;BKG9A05;2020;B - Carro;Não;177700;FIAT/ARGO DRIVE 1.0
0000671676;BSX8A96;2020;B - Carro;Não;151261;VW/GOL 1.0L MC4
0000671676;EZX5282;2019;B - Carro;Não;153787;HONDA/FIT PERSONAL
0000430059;FGV4H28;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000430059;PXT1938;2016;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0000012292;FKH3140;2016;B - Carro;Não;151225;VW/UP TAKE MA
0000012292;FML6788;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000012292;FOP6755;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000012292;FRI3590;2016;B - Carro;Não;151225;VW/UP TAKE MA
0000041417;EWJ7740;2018;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0000041417;GJU6I17;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000041585;BSY5B28;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000041585;FQC7380;2014;B - Carro;Não;151222;VW/UP MOVE MA
0000042019;BZL5J88;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000042019;DBS0J67;2020;B - Carro;Não;104696;CHEV/ONIX JOY BLACK
0000042019;DZA9C52;2020;B - Carro;Não;104696;CHEV/ONIX JOY BLACK
0000042019;FDZ3C16;2019;B - Carro;Não;102652;FIAT/MOBI LIKE
0002320101;FSJ7158;2014;B - Carro;Não;146793;HYUNDAI/HB20 1.0M COMFOR
0002320101;GIB2160;2016;B - Carro;Não;152496;I/FIAT PALIO ATTRACT 1.0
0002320101;QXT2D42;2020;B - Carro;Não;151261;VW/GOL 1.0L MC4
0000070920;DXV1A49;2021;B - Carro;Não;102667;FIAT/UNO DRIVE 1.0
0000070920;FLL9828;2017;B - Carro;Não;102667;FIAT/UNO DRIVE 1.0
0000310920;EOD2805;2012;B - Carro;Não;160623;VW/FOX 1.0 GII
0000310920;FTB5D20;2014;B - Carro;Não;164001;I/RENAULT CLIO AUT 10H3P
0000310920;FUV7409;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000311774;DUI6590;2019;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000311774;FBO9844;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000311774;FOZ9400;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000311774;FUF4057;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000311774;FUI8909;2017;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0000311774;FYO1680;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000311774;FYX0234;2017;B - Carro;Não;153322;FORD/KA SE 1.0 HA B
0000311774;GAN3852;2018;B - Carro;Não;153322;FORD/KA SE 1.0 HA B
0000311774;GAU6A37;2021;B - Carro;Não;177707;FIAT/ARGO 1.0
0000311774;GAW8H83;2022;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000311774;GDL6A25;2021;B - Carro;Não;177707;FIAT/ARGO 1.0
0000311774;GEL0767;2018;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000311774;GFO8881;2017;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0000311774;GJC5H35;2022;B - Carro;Não;102652;FIAT/MOBI LIKE
0000311774;GKI2I32;2022;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000311774;PYY5574;2016;B - Carro;Não;102651;FIAT/MOBI EASY
0000311774;QNT3298;2018;B - Carro;Não;167026;RENAULT/SANDERO AUTH 10
0000371774;DJN9A81;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000371774;DXI1914;2019;B - Carro;Não;167026;RENAULT/SANDERO AUTH 10
0000371774;EBO0G72;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000371774;EHI1737;2019;B - Carro;Não;151261;VW/GOL 1.0L MC4
0000371774;EJX2663;2019;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000371774;ELI5451;2019;B - Carro;Não;164058;RENAULT/KWID ZEN 10MT
0000371774;EOD0609;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000371774;EOD0744;2013;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000371774;EQM2J89;2019;B - Carro;Não;102652;FIAT/MOBI LIKE
0000371774;ESS7721;2019;B - Carro;Não;149597;CHEVROLET/ONIX 10MT JOYE
0000371774;EUG5J55;2021;B - Carro;Não;155748;HYUNDAI/HB20 10M SENSE
0000371774;EVA7137;2019;B - Carro;Não;167026;RENAULT/SANDERO AUTH 10
0000371774;EXD2I35;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000371774;FBZ5979;2012;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000371774;FHO1J26;2022;B - Carro;Não;177707;FIAT/ARGO 1.0
0000371774;FLQ3132;2016;B - Carro;Não;102652;FIAT/MOBI LIKE
0000371774;FOP6393;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000371774;FPH4560;2015;B - Carro;Não;151225;VW/UP TAKE MA
0000371774;FTE5663;2014;B - Carro;Não;108293;I/FIAT 500 CABRIO
0000371774;FVU0944;2017;B - Carro;Não;114864;TOYOTA/ETIOS HB X 13L AT
0000371774;FXK6333;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0000371774;GFO9C08;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000371774;GGM4G97;2021;B - Carro;Não;102652;FIAT/MOBI LIKE
0000371774;GGN5040;2017;B - Carro;Não;146793;HYUNDAI/HB20 1.0M COMFOR
0000371774;KZB7762;2014;B - Carro;Não;108289;FIAT/PALIO FIRE WAY
0000371774;MJS2624;2012;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000371774;PVP0909;2014;B - Carro;Não;149560;CHEVROLET/CELTA 1.0L LT
0001091662;FKG4E57;2021;B - Carro;Não;151261;VW/GOL 1.0L MC4
0001091662;GFV5807;2018;B - Carro;Não;160675;VW/NOVO GOL TL MCV
0001361081;EGI0798;2014;B - Carro;Não;149572;CHEVROLET/ONIX 1.0MT LT
0001361081;GAF5846;2016;B - Carro;Não;102652;FIAT/MOBI LIKE
0000070710;DEQ8228;2019;B - Carro;Não;151261;VW/GOL 1.0L MC4
0000070710;FSO7427;2014;B - Carro;Não;151225;VW/UP TAKE MA
0000340710;EGI4580;2012;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000340710;EGI4582;2012;B - Carro;Não;149561;CHEVROLET/CELTA 1.0L LS
0000340710;FOB7760;2014;B - Carro;Não;102634;FIAT/UNO VIVACE 1.0
0000340710;GCJ3B16;2015;B - Carro;Não;149570;CHEVROLET/ONIX 1.0MT LS
